x y z
0.126079 -0.086291 0.146993
0.126149 -0.086299 0.147000
0.126300 -0.086316 0.147016
0.126410 -0.086331 0.147028
0.126509 -0.086345 0.147036
0.126593 -0.086363 0.147044
0.126670 -0.086378 0.147050
0.126789 -0.086411 0.147060
0.126888 -0.086444 0.147067
0.126982 -0.086478 0.147077
0.127070 -0.086510 0.147085
0.127147 -0.086541 0.147095
0.127219 -0.086568 0.147105
0.127277 -0.086586 0.147114
0.127311 -0.086601 0.147122
0.127392 -0.086620 0.147137
0.127429 -0.086634 0.147150
0.127471 -0.086644 0.147164
0.127523 -0.086653 0.147179
0.127556 -0.086660 0.147194
0.127600 -0.086665 0.147210
0.127626 -0.086668 0.147223
0.127646 -0.086668 0.147232
0.127658 -0.086669 0.147242
0.127665 -0.086671 0.147252
0.127657 -0.086667 0.147256
0.127649 -0.086662 0.147265
0.127630 -0.086654 0.147270
0.127601 -0.086641 0.147274
0.127570 -0.086628 0.147276
0.127537 -0.086615 0.147275
0.127505 -0.086602 0.147275
0.127467 -0.086585 0.147273
0.127449 -0.086579 0.147272
0.127348 -0.086543 0.147257
0.127282 -0.086519 0.147247
0.127234 -0.086506 0.147240
0.127174 -0.086490 0.147232
0.127137 -0.086482 0.147227
0.127060 -0.086462 0.147215
0.126879 -0.086405 0.147181
0.126790 -0.086381 0.147166
0.126698 -0.086353 0.147149
0.126570 -0.086323 0.147126
0.126428 -0.086287 0.147102
0.126334 -0.086265 0.147084
0.126141 -0.086219 0.147052
0.125985 -0.086182 0.147023
0.125811 -0.086136 0.146995
0.125691 -0.086115 0.146975
0.125468 -0.086051 0.146937
0.125322 -0.086019 0.146909
0.125123 -0.085966 0.146872
0.124890 -0.085904 0.146828
0.124692 -0.085855 0.146793
0.124466 -0.085799 0.146756
0.124329 -0.085766 0.146733
0.124015 -0.085678 0.146679
0.123808 -0.085622 0.146642
0.123591 -0.085565 0.146604
0.123362 -0.085511 0.146566
0.123089 -0.085446 0.146518
0.122928 -0.085407 0.146488
0.122641 -0.085336 0.146431
0.122406 -0.085274 0.146385
0.122196 -0.085223 0.146343
0.121958 -0.085163 0.146297
0.121677 -0.085094 0.146242
0.121470 -0.085045 0.146202
0.121238 -0.084991 0.146159
0.120914 -0.084914 0.146099
0.120754 -0.084875 0.146070
0.120433 -0.084803 0.146014
0.120289 -0.084766 0.145984
0.120109 -0.084726 0.145953
0.119951 -0.084696 0.145937
