Column1 Column2 Column3
0.188974 -0.085970 0.089916
0.188973 -0.085941 0.089937
0.188972 -0.085932 0.089948
0.188970 -0.085912 0.089966
0.188970 -0.085896 0.089981
0.188969 -0.085883 0.089996
0.188969 -0.085874 0.090006
0.188969 -0.085855 0.090028
0.188971 -0.085844 0.090042
0.188973 -0.085832 0.090059
0.188973 -0.085824 0.090069
0.188977 -0.085810 0.090092
0.188979 -0.085799 0.090107
0.188981 -0.085789 0.090117
0.188984 -0.085779 0.090134
0.188987 -0.085766 0.090145
0.188989 -0.085755 0.090153
0.188992 -0.085728 0.090183
0.188995 -0.085716 0.090192
0.189002 -0.085693 0.090206
0.189005 -0.085680 0.090213
0.189012 -0.085664 0.090226
0.189019 -0.085647 0.090238
0.189024 -0.085633 0.090248
0.189029 -0.085623 0.090257
0.189036 -0.085606 0.090266
0.189046 -0.085598 0.090275
0.189053 -0.085584 0.090287
0.189063 -0.085583 0.090293
0.189076 -0.085587 0.090297
0.189083 -0.085587 0.090303
0.189096 -0.085598 0.090305
0.189107 -0.085604 0.090309
0.189115 -0.085608 0.090313
0.189125 -0.085615 0.090317
0.189134 -0.085626 0.090315
0.189144 -0.085638 0.090316
0.189153 -0.085657 0.090312
0.189160 -0.085672 0.090311
0.189172 -0.085695 0.090310
0.189181 -0.085711 0.090309
0.189188 -0.085726 0.090310
0.189198 -0.085746 0.090310
0.189206 -0.085767 0.090309
0.189213 -0.085790 0.090308
0.189219 -0.085816 0.090308
0.189224 -0.085840 0.090310
0.189229 -0.085869 0.090313
0.189232 -0.085894 0.090317
0.189233 -0.085920 0.090317
0.189234 -0.085947 0.090323
0.189235 -0.085975 0.090326
0.189234 -0.086008 0.090332
0.189235 -0.086041 0.090337
0.189235 -0.086072 0.090342
0.189233 -0.086103 0.090346
0.189233 -0.086115 0.090349
0.189233 -0.086152 0.090352
0.189233 -0.086206 0.090355
0.189233 -0.086234 0.090356
0.189232 -0.086265 0.090356
0.189232 -0.086293 0.090355
0.189232 -0.086321 0.090354
0.189232 -0.086342 0.090353
0.189231 -0.086353 0.090353
0.189231 -0.086385 0.090351
0.189231 -0.086411 0.090350
0.189230 -0.086427 0.090351
0.189230 -0.086454 0.090352
0.189230 -0.086472 0.090354
0.189229 -0.086497 0.090356
0.189231 -0.086521 0.090359
0.189232 -0.086545 0.090362
0.189234 -0.086566 0.090365
0.189238 -0.086588 0.090368
0.189243 -0.086614 0.090372
0.189247 -0.086633 0.090374
0.189251 -0.086651 0.090377
0.189255 -0.086670 0.090380
0.189259 -0.086697 0.090384
0.189264 -0.086723 0.090388
0.189267 -0.086746 0.090391
0.189269 -0.086781 0.090395
0.189271 -0.086807 0.090397
0.189272 -0.086838 0.090400
0.189273 -0.086867 0.090403
0.189272 -0.086898 0.090407
0.189271 -0.086932 0.090411
0.189269 -0.086959 0.090414
0.189263 -0.087004 0.090420
0.189259 -0.087038 0.090423
0.189255 -0.087072 0.090426
0.189250 -0.087099 0.090428
0.189248 -0.087122 0.090429
0.189245 -0.087149 0.090430
0.189245 -0.087154 0.090430
0.189244 -0.087174 0.090429
0.189242 -0.087200 0.090426
0.189241 -0.087225 0.090424
0.189240 -0.087242 0.090423
0.189238 -0.087269 0.090423
0.189236 -0.087293 0.090424
0.189235 -0.087312 0.090426
0.189238 -0.087340 0.090430
0.189241 -0.087363 0.090435
0.189247 -0.087394 0.090440
0.189252 -0.087419 0.090445
0.189259 -0.087450 0.090450
0.189265 -0.087483 0.090456
0.189273 -0.087513 0.090460
0.189280 -0.087539 0.090462
0.189287 -0.087564 0.090464
0.189293 -0.087587 0.090465
0.189299 -0.087611 0.090468
0.189301 -0.087632 0.090468
0.189303 -0.087660 0.090471
0.189305 -0.087683 0.090473
0.189307 -0.087715 0.090477
0.189309 -0.087736 0.090480
0.189311 -0.087772 0.090485
0.189314 -0.087802 0.090491
0.189315 -0.087829 0.090495
0.189316 -0.087848 0.090497
0.189321 -0.087909 0.090511
0.189325 -0.087938 0.090516
0.189330 -0.087978 0.090526
0.189334 -0.088012 0.090534
0.189338 -0.088050 0.090544
0.189343 -0.088085 0.090552
0.189345 -0.088108 0.090558
0.189350 -0.088139 0.090565
0.189353 -0.088175 0.090575
0.189353 -0.088201 0.090581
0.189355 -0.088229 0.090590
0.189356 -0.088259 0.090600
0.189358 -0.088285 0.090608
0.189360 -0.088318 0.090621
0.189363 -0.088346 0.090633
0.189366 -0.088380 0.090648
0.189370 -0.088409 0.090663
0.189374 -0.088444 0.090681
0.189377 -0.088477 0.090698
0.189382 -0.088518 0.090721
0.189386 -0.088550 0.090739
0.189391 -0.088588 0.090762
0.189395 -0.088629 0.090785
0.189401 -0.088676 0.090817
0.189405 -0.088713 0.090837
0.189409 -0.088747 0.090850
0.189413 -0.088796 0.090879
0.189416 -0.088833 0.090902
0.189418 -0.088859 0.090912
0.189424 -0.088917 0.090953
0.189427 -0.088945 0.090972
0.189432 -0.088989 0.090999
0.189435 -0.089030 0.091028
0.189438 -0.089061 0.091050
0.189441 -0.089088 0.091069
0.189445 -0.089116 0.091093
0.189449 -0.089141 0.091108
0.189450 -0.089163 0.091124
0.189453 -0.089182 0.091144
0.189456 -0.089208 0.091172
0.189460 -0.089229 0.091193
0.189462 -0.089254 0.091216
0.189466 -0.089271 0.091237
0.189470 -0.089293 0.091258
0.189474 -0.089307 0.091277
0.189479 -0.089330 0.091299
0.189484 -0.089348 0.091318
0.189489 -0.089368 0.091339
0.189494 -0.089387 0.091362
0.189500 -0.089409 0.091386
0.189502 -0.089428 0.091404
0.189507 -0.089448 0.091426
0.189510 -0.089473 0.091449
0.189512 -0.089499 0.091474
0.189514 -0.089522 0.091495
0.189516 -0.089552 0.091524
0.189517 -0.089583 0.091551
0.189520 -0.089618 0.091580
0.189523 -0.089653 0.091610
0.189527 -0.089689 0.091642
0.189531 -0.089717 0.091666
0.189536 -0.089751 0.091694
0.189542 -0.089783 0.091722
0.189547 -0.089812 0.091749
0.189553 -0.089842 0.091775
0.189559 -0.089878 0.091808
0.189567 -0.089923 0.091851
0.189571 -0.089953 0.091880
0.189577 -0.089990 0.091916
0.189582 -0.090024 0.091952
0.189585 -0.090048 0.091976
0.189590 -0.090081 0.092011
0.189593 -0.090109 0.092040
0.189597 -0.090130 0.092062
0.189605 -0.090161 0.092100
0.189617 -0.090188 0.092135
0.189631 -0.090218 0.092177
0.189644 -0.090239 0.092213
0.189657 -0.090254 0.092247
0.189665 -0.090266 0.092269
0.189674 -0.090277 0.092294
0.189683 -0.090287 0.092321
0.189693 -0.090298 0.092349
0.189702 -0.090306 0.092376
0.189707 -0.090315 0.092397
0.189718 -0.090327 0.092428
0.189724 -0.090336 0.092450
0.189736 -0.090347 0.092478
0.189744 -0.090355 0.092503
0.189756 -0.090368 0.092533
0.189766 -0.090377 0.092559
0.189777 -0.090388 0.092588
0.189789 -0.090396 0.092614
0.189799 -0.090403 0.092642
0.189810 -0.090412 0.092667
0.189819 -0.090415 0.092686
0.189826 -0.090416 0.092704
0.189841 -0.090426 0.092738
0.189851 -0.090431 0.092762
0.189857 -0.090433 0.092779
0.189867 -0.090433 0.092799
0.189879 -0.090436 0.092823
0.189884 -0.090435 0.092836
0.189899 -0.090441 0.092866
0.189910 -0.090443 0.092888
0.189917 -0.090443 0.092904
0.189928 -0.090443 0.092927
0.189936 -0.090444 0.092947
0.189943 -0.090444 0.092964
0.189951 -0.090443 0.092983
0.189957 -0.090442 0.093001
0.189966 -0.090441 0.093026
0.189973 -0.090438 0.093045
0.189979 -0.090436 0.093068
0.189987 -0.090434 0.093091
0.189995 -0.090433 0.093114
0.190001 -0.090433 0.093132
0.190008 -0.090435 0.093158
0.190014 -0.090437 0.093178
0.190018 -0.090437 0.093191
0.190028 -0.090439 0.093221
0.190034 -0.090439 0.093236
0.190040 -0.090441 0.093256
0.190049 -0.090442 0.093279
0.190054 -0.090444 0.093296
0.190057 -0.090445 0.093307
0.190064 -0.090447 0.093330
0.190068 -0.090449 0.093349
0.190072 -0.090452 0.093367
0.190076 -0.090453 0.093385
0.190079 -0.090458 0.093404
0.190082 -0.090460 0.093419
0.190086 -0.090462 0.093438
0.190089 -0.090463 0.093452
0.190093 -0.090468 0.093478
0.190095 -0.090475 0.093507
0.190099 -0.090477 0.093518
0.190100 -0.090483 0.093545
0.190102 -0.090487 0.093562
0.190107 -0.090488 0.093581
0.190111 -0.090493 0.093597
0.190115 -0.090497 0.093617
0.190118 -0.090502 0.093637
0.190122 -0.090506 0.093655
0.190124 -0.090513 0.093671
0.190127 -0.090517 0.093687
0.190129 -0.090524 0.093706
0.190130 -0.090531 0.093725
0.190129 -0.090539 0.093742
0.190130 -0.090543 0.093759
0.190128 -0.090552 0.093777
0.190127 -0.090559 0.093791
0.190126 -0.090569 0.093814
0.190124 -0.090574 0.093827
0.190120 -0.090585 0.093845
0.190117 -0.090596 0.093862
0.190117 -0.090605 0.093882
0.190116 -0.090616 0.093902
0.190117 -0.090624 0.093920
0.190117 -0.090631 0.093934
0.190114 -0.090640 0.093948
0.190112 -0.090649 0.093965
0.190107 -0.090656 0.093976
0.190103 -0.090667 0.093996
0.190105 -0.090670 0.094006
0.190089 -0.090689 0.094029
0.190085 -0.090694 0.094041
0.190075 -0.090706 0.094058
0.190071 -0.090712 0.094070
0.190064 -0.090720 0.094082
0.190056 -0.090727 0.094099
0.190047 -0.090738 0.094113
0.190040 -0.090746 0.094123
0.190033 -0.090756 0.094138
0.190026 -0.090766 0.094149
0.190019 -0.090774 0.094159
0.190019 -0.090776 0.094169
0.190012 -0.090785 0.094179
0.190000 -0.090793 0.094189
0.189991 -0.090802 0.094201
0.189982 -0.090808 0.094211
0.189972 -0.090814 0.094221
0.189947 -0.090822 0.094237
0.189938 -0.090824 0.094245
0.189918 -0.090828 0.094260
