Column1 Column2 Column3
-0.796310 2.602533 -0.780438
-0.864414 2.615644 -0.731491
-0.825705 2.620035 -0.710934
-0.796434 2.548417 -0.703123
-0.689672 2.440446 -0.700136
-0.624852 2.303190 -0.665431
-0.640544 2.158377 -0.668221
-0.520749 2.013190 -0.663558
-0.461912 1.938757 -0.643686
-0.298472 1.805177 -0.617962
-0.039173 1.471517 -0.689990
0.168069 1.203877 -0.647588
0.369058 1.002301 -0.631990
0.606973 0.802677 -0.625007
0.754409 0.585875 -0.586796
0.902707 0.358027 -0.549057
1.031207 0.074070 -0.505077
1.125448 -0.022664 -0.520953
1.253541 -0.328080 -0.440271
1.411253 -0.489065 -0.327154
1.625796 -0.773198 -0.219202
1.756305 -0.907493 -0.128635
1.791354 -1.035598 -0.048734
1.973302 -1.277406 0.024061
2.027733 -1.271595 0.033258
2.138515 -1.383605 0.082604
2.226460 -1.434899 0.126504
2.226460 -1.434899 0.126504
2.291918 -1.468819 0.166492
2.320574 -1.452893 0.219264
2.408818 -1.464161 0.239769
2.466653 -1.425536 0.274639
2.547001 -1.461587 0.297372
2.785649 -1.442496 0.363246
2.841143 -1.376944 0.371541
2.913648 -1.365324 0.400803
3.004356 -1.239292 0.437240
3.093299 -1.002216 0.423116
3.074311 -0.960573 0.422151
3.112459 -0.888306 0.436628
3.226469 -0.796661 0.432673
3.234701 -0.630726 0.378339
3.154508 -0.496802 0.326646
3.201713 -0.274572 0.244694
3.144711 -0.068088 0.181839
3.060551 0.040812 0.124109
3.050982 0.258716 0.021270
3.048006 0.302991 -0.025079
3.081956 0.454307 -0.131190
3.213450 0.562143 -0.197872
3.231246 0.641037 -0.249433
3.194223 0.702520 -0.307572
3.201825 0.784277 -0.294755
3.205218 0.788883 -0.317023
3.222964 0.816426 -0.307849
3.181412 0.880928 -0.292577
2.972375 0.998628 -0.244573
2.909899 1.054891 -0.232051
2.838737 1.055407 -0.203616
2.414113 1.077617 -0.134982
2.272696 1.014531 -0.084850
2.347599 0.941076 -0.074256
2.248646 0.871934 -0.046049
2.312760 0.876549 -0.054815
2.259526 0.867697 -0.072674
2.272234 0.833645 -0.055691
2.312853 0.758146 -0.038140
2.382152 0.645083 -0.020768
2.420787 0.642043 0.009266
2.493109 0.509503 -0.033862
2.542784 0.443161 -0.070145
2.595773 0.487710 -0.052260
2.749178 0.326760 -0.035028
2.772596 0.161674 0.033268
2.807045 0.146781 0.065599
2.789575 0.040708 0.098192
2.920953 -0.182364 0.246659
2.983598 -0.494917 0.419743
2.995081 -0.654771 0.499945
3.173966 -0.835176 0.601403
3.228304 -0.947185 0.683220
3.316862 -1.112930 0.803552
3.332297 -1.332805 0.849897
3.423528 -1.470742 0.936168
3.390076 -1.510450 0.995740
3.401596 -1.662720 1.105008
3.248998 -1.665828 1.083211
3.288667 -1.691885 1.084900
3.236508 -1.681697 1.124482
3.234019 -1.689749 1.144851
3.243641 -1.723649 1.180975
3.318595 -1.721942 1.262318
3.339792 -1.712948 1.284165
3.347936 -1.694854 1.211789
3.319880 -1.702931 1.189024
3.319042 -1.578466 1.198165
3.233115 -1.474791 1.145061
3.173020 -1.462252 1.156483
2.868549 -1.199392 1.023109
2.871564 -1.217532 1.051768
2.879565 -1.200494 1.027491
2.480301 -0.947153 1.034738
2.228028 -0.797231 0.900081
2.087805 -0.685032 0.843886
1.860987 -0.419678 0.911469
1.823488 -0.380833 0.962256
1.734788 -0.311569 1.018543
1.788813 -0.249860 1.070701
1.832085 -0.242263 1.164434
1.741349 -0.196523 1.165060
1.608276 -0.072877 1.186295
1.431339 0.008201 1.149074
1.261314 0.163910 1.124961
1.090944 0.241551 1.078459
0.955550 0.272641 1.031191
0.827685 0.256153 1.009209
0.567084 0.301056 0.973240
0.348478 0.354308 0.893879
0.104510 0.412361 0.835973
0.035979 0.420489 0.846556
0.003778 0.482626 0.863600
-0.174919 0.510133 0.834452
-0.220688 0.480249 0.790172
-0.487557 0.469980 0.739756
-0.477315 0.482662 0.725681
-0.501198 0.415843 0.690070
-0.515937 0.345108 0.709839
-0.507379 0.257890 0.701333
-0.643599 0.247386 0.698157
-0.709794 0.216992 0.698513
-0.717664 0.143826 0.675551
-0.784971 0.118552 0.715835
-0.799339 0.022528 0.715682
-0.919914 -0.081177 0.780550
-0.996256 -0.160153 0.746150
-1.077706 -0.166784 0.767422
-1.372334 -0.319460 0.668708
-1.491055 -0.374714 0.650520
-1.597283 -0.440155 0.579446
-1.589011 -0.504993 0.587583
-1.612732 -0.571662 0.572115
-1.807874 -0.619413 0.418643
-1.900829 -0.634556 0.344681
-1.882202 -0.808486 0.364327
-1.923857 -0.766328 0.387612
-1.681809 -0.800353 0.498464
-1.558647 -0.832051 0.549940
-1.529404 -0.853875 0.595952
-1.288786 -0.770552 0.658879
-1.157943 -0.763901 0.720467
-0.963418 -0.690618 0.817151
-0.976581 -0.669427 0.776219
-0.876600 -0.661964 0.801131
-0.788283 -0.585411 0.801023
-0.621990 -0.506688 0.689872
-0.553539 -0.405325 0.634796
-0.387708 -0.413363 0.601327
-0.281501 -0.379965 0.535072
-0.245200 -0.369050 0.539779
-0.245200 -0.369050 0.539779
-0.130378 -0.384776 0.573528
-0.002725 -0.534512 0.681184
-0.002725 -0.534512 0.681184
0.073812 -0.665299 0.671901
0.332854 -0.923337 0.756551
0.562209 -1.117711 0.919697
0.917455 -1.543331 1.052071
1.016011 -1.662917 1.107519
1.182301 -1.809301 1.104811
1.227542 -1.839329 1.158183
1.659282 -2.217511 1.032464
1.818281 -2.412249 1.081405
1.853884 -2.466373 1.063538
1.995278 -2.543925 1.027704
2.053078 -2.589797 0.944852
2.211260 -2.699882 0.880197
2.287944 -2.728011 0.813338
2.254300 -2.645526 0.750866
2.262505 -2.558497 0.707991
