Column1 Column2 Column3
-2.081020 -4.541113 -7.025192
-1.511725 -4.826841 -6.513163
-1.168664 -5.077552 -6.139612
-0.694311 -5.235587 -5.577207
-0.153498 -5.394326 -4.979332
0.316373 -5.498792 -4.467837
0.826461 -5.626479 -3.889603
1.387293 -5.823260 -3.411197
1.967254 -5.953762 -3.014792
2.391451 -6.093197 -2.776948
2.785126 -6.247641 -2.686145
3.112848 -6.356726 -2.490792
3.334569 -6.434282 -2.148142
3.513905 -6.526514 -1.617022
3.628855 -6.581471 -1.132125
3.795251 -6.429527 -0.440541
3.825434 -6.417662 -0.294807
3.952765 -6.513202 0.057754
3.959194 -6.494396 0.086521
3.986159 -6.533415 0.121299
4.068554 -6.580690 0.207055
4.160636 -6.622590 0.290805
4.232341 -6.618380 0.149232
4.358030 -6.606621 -0.148471
4.448387 -6.611858 -0.673790
4.467994 -6.645058 -0.915251
4.499038 -6.670157 -1.075205
4.727085 -6.560103 -2.222470
4.747313 -6.517388 -2.650060
4.837168 -6.528110 -3.081411
4.859739 -6.495110 -3.475595
4.865492 -6.459390 -3.736473
4.783866 -6.445255 -3.914135
4.559082 -6.336291 -3.972397
4.284394 -6.225157 -4.026889
3.963624 -6.142172 -4.168668
3.624603 -5.989882 -4.595936
3.348997 -5.856551 -5.053100
3.081627 -5.774375 -5.576841
2.888265 -5.682326 -5.826360
2.600983 -5.476318 -6.001013
2.558040 -5.442972 -6.059112
2.371478 -5.331193 -6.264739
2.085700 -5.215743 -6.628367
1.889001 -5.061150 -6.621939
1.715539 -5.002306 -6.709147
1.680882 -4.977784 -6.687285
1.524569 -4.932855 -6.659671
1.370309 -4.903440 -6.691516
1.326132 -4.867446 -6.666909
1.225833 -4.862516 -6.684733
1.226974 -4.801182 -6.515873
1.226983 -4.776828 -6.427431
1.346771 -4.790158 -6.327571
1.352203 -4.810374 -6.233070
1.667082 -4.950225 -5.956436
1.784275 -4.938244 -5.865570
2.060770 -4.970728 -5.591656
2.218118 -5.034228 -5.428153
2.323898 -5.062855 -5.337511
2.606220 -5.130656 -5.117652
2.893276 -5.218262 -4.819796
3.527933 -5.406645 -4.262301
3.708846 -5.589756 -4.152873
3.908140 -5.489318 -3.672141
4.012491 -5.490376 -3.521407
4.073156 -5.500115 -3.387119
4.208491 -5.532658 -3.321232
4.269243 -5.534761 -3.240231
4.358206 -5.567519 -2.995481
4.455367 -5.629515 -2.636112
4.535289 -5.659371 -2.337777
4.585508 -5.696093 -2.121199
4.682730 -5.760177 -1.783926
4.720997 -5.882369 -1.681245
4.802648 -5.857423 -1.555926
4.819653 -5.797319 -1.371569
4.848836 -5.797539 -1.357126
4.799415 -5.806707 -1.389094
4.768894 -5.806670 -1.382011
4.766426 -5.806231 -1.412547
4.675184 -5.764253 -1.474300
4.675184 -5.764253 -1.474300
4.549749 -5.709983 -1.695790
4.518561 -5.675986 -1.797124
4.494177 -5.649276 -1.850473
4.438424 -5.590636 -2.118016
4.472604 -5.556401 -2.286684
4.400133 -5.489382 -2.552834
4.359358 -5.534619 -2.701329
4.287516 -5.574495 -3.206867
4.275999 -5.545362 -3.285625
4.138038 -5.430839 -3.583296
4.087375 -5.353590 -3.764187
4.004846 -5.206216 -3.947506
3.939247 -5.047405 -3.915801
3.845909 -4.873576 -4.005578
3.820154 -4.844237 -4.130752
3.818958 -4.825075 -4.213962
3.764945 -4.855510 -4.317835
3.711210 -4.818894 -4.347319
3.711384 -4.813254 -4.397118
3.774195 -4.812537 -4.358038
3.804568 -4.821496 -4.344433
3.827040 -4.863906 -4.407993
3.924136 -4.788746 -4.425803
3.949175 -4.748270 -4.506907
3.973744 -4.744062 -4.554295
4.107131 -4.707990 -4.664330
4.211784 -4.711068 -4.676436
4.335283 -4.692865 -4.681887
4.477798 -4.703194 -4.653431
4.583504 -4.760776 -4.685848
4.671976 -4.905705 -4.739378
4.747509 -4.924493 -4.641060
4.777756 -4.926957 -4.513037
4.790088 -4.886183 -4.246248
4.812567 -4.796533 -3.983916
4.789834 -4.732794 -3.760142
4.773264 -4.770718 -3.691709
4.734294 -4.792508 -3.628568
4.708248 -4.807059 -3.600075
4.659012 -4.824887 -3.566642
4.599214 -4.892656 -3.383590
4.597581 -5.011645 -3.264484
4.538970 -4.999247 -2.997949
4.502904 -5.002538 -2.787824
4.492599 -5.026437 -2.655470
4.466825 -5.044991 -2.572441
4.393835 -5.072409 -2.379246
4.376993 -5.072914 -2.360041
4.251470 -5.097209 -2.234888
4.247259 -5.120348 -2.210840
4.181841 -5.112072 -2.180492
4.059810 -5.115078 -2.104350
3.963866 -5.122125 -2.110216
3.812297 -5.095337 -2.086066
3.687009 -5.201136 -2.224739
3.619854 -5.214892 -2.295156
3.476999 -5.081741 -2.195147
3.262149 -4.986100 -2.204134
3.126576 -4.954408 -2.297451
3.019014 -4.919661 -2.411813
2.888162 -4.905980 -2.567903
2.768875 -4.859393 -2.735657
2.679003 -4.828072 -2.873811
2.640771 -4.815249 -2.923490
2.495614 -4.766199 -3.081345
2.445934 -4.771697 -3.144612
2.185254 -4.685455 -3.433258
2.040764 -4.634905 -3.551523
1.869452 -4.611715 -3.708080
1.836964 -4.610533 -3.769100
1.738256 -4.589725 -3.828704
1.651236 -4.554662 -3.858224
1.402757 -4.533307 -3.994637
1.022107 -4.471793 -4.191782
0.827175 -4.527198 -4.378629
0.614926 -4.475008 -4.367350
0.572774 -4.451720 -4.358265
0.486118 -4.423313 -4.356807
0.338230 -4.365401 -4.347679
0.118911 -4.340575 -4.397606
-0.024771 -4.329094 -4.395988
-0.102329 -4.334228 -4.388965
-0.118304 -4.341330 -4.381666
-0.346440 -4.357231 -4.309815
-0.434029 -4.369675 -4.283142
-0.523996 -4.370610 -4.264532
-0.517381 -4.384998 -4.187562
-0.535748 -4.422533 -4.084724
-0.507243 -4.424683 -3.980256
-0.452924 -4.461338 -3.966185
-0.455034 -4.480455 -3.902822
-0.423476 -4.466887 -3.886209
-0.328046 -4.525950 -3.740606
-0.207372 -4.627794 -3.796785
-0.136661 -4.628685 -3.634419
-0.116872 -4.613561 -3.615033
-0.083249 -4.601022 -3.505621
-0.042222 -4.586349 -3.425971
0.087249 -4.651261 -3.202921
0.181545 -4.691433 -3.052675
0.243527 -4.748788 -2.847388
0.235744 -4.762452 -2.811393
0.287112 -4.791802 -2.728665
0.315359 -4.815851 -2.618825
0.362920 -4.830477 -2.544271
0.441872 -4.842875 -2.442435
0.510880 -4.848206 -2.403255
0.552194 -4.861009 -2.375737
0.612926 -4.869712 -2.337409
0.649735 -4.868695 -2.359496
0.654382 -4.850952 -2.397647
0.689855 -4.847552 -2.395974
0.752016 -4.833064 -2.466882
0.780174 -4.818786 -2.528462
0.869782 -4.797665 -2.632316
0.931010 -4.798600 -2.782971
1.069046 -4.818632 -3.015755
1.303571 -4.590624 -3.132582
1.311560 -4.579880 -3.159754
1.457390 -4.479585 -3.511181
1.498787 -4.430145 -3.636480
1.599653 -4.384386 -3.786343
1.687756 -4.332054 -3.937971
1.794130 -4.278776 -4.020430
1.870108 -4.235412 -4.143059
1.890135 -4.193113 -4.300745
1.907798 -4.143090 -4.408901
1.960900 -4.115166 -4.474114
2.012015 -4.094323 -4.455170
2.035925 -4.075459 -4.464035
2.031131 -4.068907 -4.456403
2.086880 -4.073806 -4.453028
2.146518 -4.060261 -4.421945
2.238981 -4.037142 -4.400192
2.238981 -4.037142 -4.400192
2.335254 -4.009542 -4.374895
2.396724 -3.996146 -4.430448
2.396724 -3.996146 -4.430448
2.451852 -3.967226 -4.445490
2.493862 -3.927408 -4.500643
2.507271 -3.854156 -4.668473
2.468466 -3.831934 -4.786229
2.432965 -3.810355 -4.889243
2.392687 -3.792265 -4.983529
2.309418 -3.756709 -5.057922
2.284786 -3.733268 -5.108311
2.253781 -3.731792 -5.148440
2.184929 -3.726120 -5.201205
2.183913 -3.769632 -5.252637
2.132636 -3.777775 -5.280333
2.109652 -3.763610 -5.247799
2.061903 -3.739060 -5.220007
1.948901 -3.749462 -5.132740
1.948901 -3.749462 -5.132740
1.866868 -3.789710 -4.997230
1.747704 -3.774949 -4.793952
1.747704 -3.774949 -4.793952
1.604704 -3.724180 -4.441567
1.438355 -3.639206 -4.098694
1.287922 -3.530848 -3.869581
0.976317 -3.283568 -3.434803
0.730629 -3.058405 -3.167308
0.634925 -2.975968 -3.074508
0.371874 -2.699892 -2.647566
0.274342 -2.612851 -2.444777
0.099772 -2.525305 -2.159257
-0.015574 -2.430216 -1.907320
-0.145572 -2.322725 -1.535083
-0.236464 -2.266065 -1.319381
-0.254151 -2.253957 -1.285643
-0.286819 -2.248149 -1.237708
-0.407967 -2.169192 -0.952773
-0.458051 -2.179325 -0.845951
-0.479055 -2.165971 -0.797897
-0.513677 -2.191254 -0.700040
-0.522369 -2.281924 -0.599883
-0.532632 -2.314216 -0.595238
-0.537798 -2.442862 -0.766367
-0.473078 -2.562822 -0.945179
-0.459759 -2.653374 -1.071388
-0.444102 -2.679407 -1.094989
-0.474431 -2.683082 -1.179845
-0.445596 -2.730434 -1.273366
-0.465917 -2.785795 -1.345517
-0.428924 -2.837150 -1.422699
-0.417028 -2.939388 -1.546419
-0.378564 -3.005762 -1.616421
-0.372610 -3.089187 -1.766295
-0.368112 -3.205782 -1.895779
-0.388609 -3.274963 -2.004290
